UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
488785,44,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0
488800, 0,"R",12,"R",4,"R",0,"R",0,"R",8,"R",0,"R",0
488800,10,"R",12,"R",4,"R",0,"R",0,"R",8,"R",0,"R",0
488800,40,"R",12,"R",4,"R",0,"R",0,"R",8,"R",0,"R",0
488800,42,"R",12,"R",4,"R",0,"R",0,"R",8,"R",0,"R",0
489201, 0,"R",102,"R",0,"R",0,"R",0,"R",102,"R",0,"R",0
489201,10,"R",102,"R",0,"R",0,"R",0,"R",102,"R",0,"R",0
489201,20,"R",52,"R",0,"R",0,"R",0,"R",52,"R",0,"R",0
489201,30,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
489201,40,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
489201,42,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
